"gridcell" "division" "subdivision" "lat" "lon" "size"
"1" "924" 110 "1101" 60.625 -42.25 222.319147851593
"2" "1001" 115 "1151" 61.375 -0.75 217.162836137312
"3" "1002" 115 "1151" 61.375 -0.25 217.162836137312
"4" "1003" 115 "1151" 61.125 -0.75 218.886016749819
"5" "1004" 115 "1151" 61.125 -0.25 218.886016749819
"6" "1011" 115 "1151" 61.375 -1.75 217.162836137312
"7" "1012" 115 "1151" 61.375 -1.25 217.162836137312
"8" "1013" 115 "1151" 61.125 -1.75 218.886016749819
"9" "1014" 115 "1151" 61.125 -1.25 218.886016749819
"10" "1021" 115 "1151" 61.375 -2.75 217.162836137312
"11" "1022" 115 "1151" 61.375 -2.25 217.162836137312
"12" "1023" 115 "1151" 61.125 -2.75 218.886016749819
"13" "1024" 115 "1151" 61.125 -2.25 218.886016749819
"14" "1031" 115 "1151" 61.375 -3.75 217.162836137312
"15" "1032" 115 "1151" 61.375 -3.25 217.162836137312
"16" "1033" 115 "1151" 61.125 -3.75 218.886016749819
"17" "1034" 115 "1151" 61.125 -3.25 218.88601674982
"18" "1041" 115 "1151" 61.375 -4.75 217.162836137312
"19" "1042" 115 "1151" 61.375 -4.25 217.162836137312
"20" "1043" 115 "1151" 61.125 -4.75 218.886016749819
"21" "1044" 115 "1151" 61.125 -4.25 218.886016749819
"22" "1051" 115 "1151" 61.375 -5.75 217.162836137312
"23" "1052" 115 "1151" 61.375 -5.25 217.162836137312
"24" "1053" 115 "1151" 61.125 -5.75 218.886016749819
"25" "1054" 115 "1151" 61.125 -5.25 218.886016749819
"26" "1061" 115 "1151" 61.375 -6.75 217.162836137312
"27" "1062" 115 "1151" 61.375 -6.25 217.162836137312
"28" "1063" 115 "1151" 61.125 -6.75 218.886016749819
"29" "1064" 115 "1151" 61.125 -6.25 218.88601674982
"30" "1071" 115 "1151" 61.375 -7.75 217.162836137312
"31" "1072" 115 "1151" 61.375 -7.25 217.162836137311
"32" "1073" 115 "1151" 61.125 -7.75 218.88601674982
"33" "1074" 115 "1151" 61.125 -7.25 218.886016749819
"34" "1081" 114 "1142" 61.375 -8.75 217.162836137311
"35" "1082" 114 "1142" 61.375 -8.25 217.162836137312
"36" "1083" 114 "1142" 61.125 -8.75 218.886016749819
"37" "1084" 114 "1142" 61.125 -8.25 218.88601674982
"38" "1091" 114 "1143" 61.375 -9.75 217.162836137312
"39" "1092" 114 "1142" 61.375 -9.25 217.162836137311
"40" "1093" 114 "1143" 61.125 -9.75 218.88601674982
"41" "1094" 114 "1142" 61.125 -9.25 218.886016749819
"42" "1101" 114 "1143" 61.375 -10.75 217.162836137311
"43" "1102" 114 "1143" 61.375 -10.25 217.162836137312
"44" "1103" 114 "1143" 61.125 -10.75 218.886016749819
"45" "1104" 114 "1143" 61.125 -10.25 218.88601674982
"46" "1111" 114 "1143" 61.375 -11.75 217.162836137312
"47" "1112" 114 "1143" 61.375 -11.25 217.162836137311
"48" "1113" 114 "1143" 61.125 -11.75 218.88601674982
"49" "1114" 114 "1143" 61.125 -11.25 218.886016749819
"50" "1121" 114 "1146" 61.375 -12.75 217.162836137312
"51" "1122" 114 "1143" 61.375 -12.25 217.162836137312
"52" "1123" 114 "1146" 61.125 -12.75 218.88601674982
"53" "1124" 114 "1143" 61.125 -12.25 218.88601674982
"54" "1131" 114 "1146" 61.375 -13.75 217.162836137312
"55" "1132" 114 "1146" 61.375 -13.25 217.162836137311
"56" "1133" 114 "1146" 61.125 -13.75 218.88601674982
"57" "1134" 114 "1146" 61.125 -13.25 218.886016749819
"58" "1141" 114 "1146" 61.375 -14.75 217.16283613731
"59" "1142" 114 "1146" 61.375 -14.25 217.162836137312
"60" "1143" 114 "1146" 61.125 -14.75 218.886016749818
"61" "1144" 114 "1146" 61.125 -14.25 218.88601674982
"62" "1151" 114 "1146" 61.375 -15.75 217.162836137312
"63" "1152" 114 "1146" 61.375 -15.25 217.162836137312
"64" "1153" 114 "1146" 61.125 -15.75 218.88601674982
"65" "1154" 114 "1146" 61.125 -15.25 218.88601674982
"66" "1161" 114 "1146" 61.375 -16.75 217.162836137312
"67" "1162" 114 "1146" 61.375 -16.25 217.162836137312
"68" "1163" 114 "1146" 61.125 -16.75 218.88601674982
"69" "1164" 114 "1146" 61.125 -16.25 218.88601674982
"70" "1171" 114 "1146" 61.375 -17.75 217.162836137312
"71" "1172" 114 "1146" 61.375 -17.25 217.16283613731
"72" "1173" 114 "1146" 61.125 -17.75 218.88601674982
"73" "1174" 114 "1146" 61.125 -17.25 218.886016749818
"74" "1181" 114 "1146" 61.375 -18.75 217.16283613731
"75" "1182" 114 "1146" 61.375 -18.25 217.162836137312
"76" "1183" 114 "1146" 61.125 -18.75 218.886016749818
"77" "1184" 114 "1146" 61.125 -18.25 218.88601674982
"78" "1191" 114 "1146" 61.375 -19.75 217.162836137312
"79" "1192" 114 "1146" 61.375 -19.25 217.162836137312
"80" "1193" 114 "1146" 61.125 -19.75 218.88601674982
"81" "1194" 114 "1146" 61.125 -19.25 218.88601674982
"82" "1201" 114 "1146" 61.375 -20.75 217.162836137313
"83" "1202" 114 "1146" 61.375 -20.25 217.16283613731
"84" "1203" 114 "1146" 61.125 -20.75 218.886016749821
"85" "1204" 114 "1146" 61.125 -20.25 218.886016749818
"86" "1211" 114 "1146" 61.375 -21.75 217.162836137312
"87" "1212" 114 "1146" 61.375 -21.25 217.16283613731
"88" "1213" 114 "1146" 61.125 -21.75 218.88601674982
"89" "1214" 114 "1146" 61.125 -21.25 218.886016749818
"90" "1221" 114 "1146" 61.375 -22.75 217.16283613731
"91" "1222" 114 "1146" 61.375 -22.25 217.162836137312
"92" "1223" 114 "1146" 61.125 -22.75 218.886016749818
"93" "1224" 114 "1146" 61.125 -22.25 218.88601674982
"94" "1231" 114 "1146" 61.375 -23.75 217.16283613731
"95" "1232" 114 "1146" 61.375 -23.25 217.162836137313
"96" "1233" 114 "1146" 61.125 -23.75 218.886016749818
"97" "1234" 114 "1146" 61.125 -23.25 218.886016749821
"98" "1241" 114 "1146" 61.375 -24.75 217.162836137312
"99" "1242" 114 "1146" 61.375 -24.25 217.162836137312
"100" "1243" 114 "1146" 61.125 -24.75 218.88601674982
"101" "1244" 114 "1146" 61.125 -24.25 218.88601674982
"102" "1251" 109 "1091" 61.375 -25.75 217.162836137313
"103" "1252" 114 "1146" 61.375 -25.25 217.16283613731
"104" "1253" 114 "1146" 61.125 -25.75 218.886016749821
"105" "1254" 114 "1146" 61.125 -25.25 218.886016749818
"106" "1261" 109 "1091" 61.375 -26.75 217.162836137312
"107" "1262" 109 "1091" 61.375 -26.25 217.16283613731
"108" "1263" 109 "1091" 61.125 -26.75 218.88601674982
"109" "1264" 109 "1091" 61.125 -26.25 218.886016749818
"110" "1271" 109 "1092" 61.375 -27.75 217.162836137312
"111" "1272" 109 "1092" 61.375 -27.25 217.162836137312
"112" "1273" 109 "1092" 61.125 -27.75 218.88601674982
"113" "1274" 109 "1091" 61.125 -27.25 218.88601674982
"114" "1281" 109 "1094" 61.375 -28.75 217.162836137313
"115" "1282" 109 "1094" 61.375 -28.25 217.16283613731
"116" "1283" 109 "1094" 61.125 -28.75 218.886016749821
"117" "1284" 109 "1092" 61.125 -28.25 218.886016749818
"118" "1291" 109 "1094" 61.375 -29.75 217.162836137312
"119" "1292" 109 "1094" 61.375 -29.25 217.162836137309
"120" "1293" 109 "1094" 61.125 -29.75 218.88601674982
"121" "1294" 109 "1094" 61.125 -29.25 218.886016749817
"122" "1301" 109 "1094" 61.375 -30.75 217.162836137312
"123" "1302" 109 "1094" 61.375 -30.25 217.162836137312
"124" "1303" 109 "1094" 61.125 -30.75 218.88601674982
"125" "1304" 109 "1094" 61.125 -30.25 218.88601674982
"126" "1311" 109 "1094" 61.375 -31.75 217.162836137312
"127" "1312" 109 "1094" 61.375 -31.25 217.162836137312
"128" "1313" 109 "1094" 61.125 -31.75 218.88601674982
"129" "1314" 109 "1094" 61.125 -31.25 218.88601674982
"130" "1411" 110 "1101" 61.375 -41.75 217.162836137312
"131" "1412" 110 "1101" 61.375 -41.25 217.162836137315
"132" "1413" 110 "1101" 61.125 -41.75 218.88601674982
"133" "1414" 110 "1101" 61.125 -41.25 218.886016749822
"134" "1421" 110 "1101" 61.375 -42.75 217.162836137309
"135" "1422" 110 "1101" 61.375 -42.25 217.162836137312
"136" "1423" 110 "1101" 61.125 -42.75 218.886016749817
"137" "1424" 110 "1101" 61.125 -42.25 218.88601674982
"138" "1501" 115 "1151" 61.875 -0.75 213.703409656883
"139" "1502" 115 "1151" 61.875 -0.25 213.703409656883
"140" "1503" 115 "1151" 61.625 -0.75 215.435289407377
"141" "1504" 115 "1151" 61.625 -0.25 215.435289407377
"142" "1511" 115 "1151" 61.875 -1.75 213.703409656883
"143" "1512" 115 "1151" 61.875 -1.25 213.703409656883
"144" "1513" 115 "1151" 61.625 -1.75 215.435289407377
"145" "1514" 115 "1151" 61.625 -1.25 215.435289407376
"146" "1521" 115 "1151" 61.875 -2.75 213.703409656883
"147" "1522" 115 "1151" 61.875 -2.25 213.703409656883
"148" "1523" 115 "1151" 61.625 -2.75 215.435289407376
"149" "1524" 115 "1151" 61.625 -2.25 215.435289407376
"150" "1531" 115 "1151" 61.875 -3.75 213.703409656883
"151" "1532" 115 "1151" 61.875 -3.25 213.703409656883
"152" "1533" 115 "1151" 61.625 -3.75 215.435289407376
"153" "1534" 115 "1151" 61.625 -3.25 215.435289407377
"154" "1541" 115 "1151" 61.875 -4.75 213.703409656883
"155" "1542" 115 "1151" 61.875 -4.25 213.703409656883
"156" "1543" 115 "1151" 61.625 -4.75 215.435289407376
"157" "1544" 115 "1151" 61.625 -4.25 215.435289407376
"158" "1551" 115 "1151" 61.875 -5.75 213.703409656883
"159" "1552" 115 "1151" 61.875 -5.25 213.703409656883
"160" "1553" 115 "1151" 61.625 -5.75 215.435289407376
"161" "1554" 115 "1151" 61.625 -5.25 215.435289407376
"162" "1561" 115 "1151" 61.875 -6.75 213.703409656883
"163" "1562" 115 "1151" 61.875 -6.25 213.703409656883
"164" "1563" 115 "1151" 61.625 -6.75 215.435289407376
"165" "1564" 115 "1151" 61.625 -6.25 215.435289407377
"166" "1571" 115 "1151" 61.875 -7.75 213.703409656883
"167" "1572" 115 "1151" 61.875 -7.25 213.703409656883
"168" "1573" 115 "1151" 61.625 -7.75 215.435289407377
"169" "1574" 115 "1151" 61.625 -7.25 215.435289407376
"170" "1581" 114 "1141" 61.875 -8.75 213.703409656883
"171" "1582" 114 "1141" 61.875 -8.25 213.703409656883
"172" "1583" 114 "1142" 61.625 -8.75 215.435289407376
"173" "1584" 114 "1141" 61.625 -8.25 215.435289407377
"174" "1591" 114 "1142" 61.875 -9.75 213.703409656883
"175" "1592" 114 "1142" 61.875 -9.25 213.703409656883
"176" "1593" 114 "1143" 61.625 -9.75 215.435289407377
"177" "1594" 114 "1142" 61.625 -9.25 215.435289407376
"178" "1601" 114 "1143" 61.875 -10.75 213.703409656883
"179" "1602" 114 "1142" 61.875 -10.25 213.703409656883
"180" "1603" 114 "1143" 61.625 -10.75 215.435289407376
"181" "1604" 114 "1143" 61.625 -10.25 215.435289407377
"182" "1611" 114 "1143" 61.875 -11.75 213.703409656883
"183" "1612" 114 "1143" 61.875 -11.25 213.703409656883
"184" "1613" 114 "1143" 61.625 -11.75 215.435289407377
"185" "1614" 114 "1143" 61.625 -11.25 215.435289407376
"186" "1621" 114 "1143" 61.875 -12.75 213.703409656883
"187" "1622" 114 "1143" 61.875 -12.25 213.703409656883
"188" "1623" 114 "1143" 61.625 -12.75 215.435289407377
"189" "1624" 114 "1143" 61.625 -12.25 215.435289407377
"190" "1631" 114 "1146" 61.875 -13.75 213.703409656883
"191" "1632" 114 "1143" 61.875 -13.25 213.703409656883
"192" "1633" 114 "1146" 61.625 -13.75 215.435289407377
"193" "1634" 114 "1143" 61.625 -13.25 215.435289407376
"194" "1641" 114 "1146" 61.875 -14.75 213.703409656882
"195" "1642" 114 "1146" 61.875 -14.25 213.703409656883
"196" "1643" 114 "1146" 61.625 -14.75 215.435289407375
"197" "1644" 114 "1146" 61.625 -14.25 215.435289407377
"198" "1651" 114 "1146" 61.875 -15.75 213.703409656883
"199" "1652" 114 "1146" 61.875 -15.25 213.703409656883
"200" "1653" 114 "1146" 61.625 -15.75 215.435289407377
"201" "1654" 114 "1146" 61.625 -15.25 215.435289407377
"202" "1661" 114 "1146" 61.875 -16.75 213.703409656883
"203" "1662" 114 "1146" 61.875 -16.25 213.703409656883
"204" "1663" 114 "1146" 61.625 -16.75 215.435289407377
"205" "1664" 114 "1146" 61.625 -16.25 215.435289407377
"206" "1671" 114 "1146" 61.875 -17.75 213.703409656883
"207" "1672" 114 "1146" 61.875 -17.25 213.703409656882
"208" "1673" 114 "1146" 61.625 -17.75 215.435289407377
"209" "1674" 114 "1146" 61.625 -17.25 215.435289407375
"210" "1681" 114 "1146" 61.875 -18.75 213.703409656882
"211" "1682" 114 "1146" 61.875 -18.25 213.703409656883
"212" "1683" 114 "1146" 61.625 -18.75 215.435289407375
"213" "1684" 114 "1146" 61.625 -18.25 215.435289407377
"214" "1691" 114 "1146" 61.875 -19.75 213.703409656883
"215" "1692" 114 "1146" 61.875 -19.25 213.703409656883
"216" "1693" 114 "1146" 61.625 -19.75 215.435289407377
"217" "1694" 114 "1146" 61.625 -19.25 215.435289407377
"218" "1701" 114 "1146" 61.875 -20.75 213.703409656885
"219" "1702" 114 "1146" 61.875 -20.25 213.703409656882
"220" "1703" 114 "1146" 61.625 -20.75 215.435289407378
"221" "1704" 114 "1146" 61.625 -20.25 215.435289407375
"222" "1711" 114 "1146" 61.875 -21.75 213.703409656883
"223" "1712" 114 "1146" 61.875 -21.25 213.703409656882
"224" "1713" 114 "1146" 61.625 -21.75 215.435289407377
"225" "1714" 114 "1146" 61.625 -21.25 215.435289407375
"226" "1721" 114 "1146" 61.875 -22.75 213.703409656882
"227" "1722" 114 "1146" 61.875 -22.25 213.703409656883
"228" "1723" 114 "1146" 61.625 -22.75 215.435289407375
"229" "1724" 114 "1146" 61.625 -22.25 215.435289407377
"230" "1731" 114 "1144" 61.875 -23.75 213.703409656882
"231" "1732" 114 "1146" 61.875 -23.25 213.703409656885
"232" "1733" 114 "1146" 61.625 -23.75 215.435289407375
"233" "1734" 114 "1146" 61.625 -23.25 215.435289407378
"234" "1741" 109 "1091" 61.875 -24.75 213.703409656883
"235" "1742" 109 "1091" 61.875 -24.25 213.703409656883
"236" "1743" 109 "1091" 61.625 -24.75 215.435289407377
"237" "1744" 114 "1146" 61.625 -24.25 215.435289407377
"238" "1751" 109 "1091" 61.875 -25.75 213.703409656885
"239" "1752" 109 "1091" 61.875 -25.25 213.703409656882
"240" "1753" 109 "1091" 61.625 -25.75 215.435289407378
"241" "1754" 109 "1091" 61.625 -25.25 215.435289407375
"242" "1761" 109 "1092" 61.875 -26.75 213.703409656883
"243" "1762" 109 "1092" 61.875 -26.25 213.703409656882
"244" "1763" 109 "1092" 61.625 -26.75 215.435289407377
"245" "1764" 109 "1091" 61.625 -26.25 215.435289407375
"246" "1771" 109 "1093" 61.875 -27.75 213.703409656883
"247" "1772" 109 "1093" 61.875 -27.25 213.703409656883
"248" "1773" 109 "1093" 61.625 -27.75 215.435289407377
"249" "1774" 109 "1092" 61.625 -27.25 215.435289407377
"250" "1781" 109 "1094" 61.875 -28.75 213.703409656885
"251" "1782" 109 "1094" 61.875 -28.25 213.703409656882
"252" "1783" 109 "1094" 61.625 -28.75 215.435289407378
"253" "1784" 109 "1094" 61.625 -28.25 215.435289407375
"254" "1791" 109 "1094" 61.875 -29.75 213.703409656883
"255" "1792" 109 "1094" 61.875 -29.25 213.70340965688
"256" "1793" 109 "1094" 61.625 -29.75 215.435289407377
"257" "1794" 109 "1094" 61.625 -29.25 215.435289407374
"258" "1801" 109 "1094" 61.875 -30.75 213.703409656883
"259" "1802" 109 "1094" 61.875 -30.25 213.703409656883
"260" "1803" 109 "1094" 61.625 -30.75 215.435289407377
"261" "1804" 109 "1094" 61.625 -30.25 215.435289407377
"262" "1811" 109 "1094" 61.875 -31.75 213.703409656883
"263" "1812" 109 "1094" 61.875 -31.25 213.703409656883
"264" "1813" 109 "1094" 61.625 -31.75 215.435289407377
"265" "1814" 109 "1094" 61.625 -31.25 215.435289407377
"266" "1911" 110 "1101" 61.875 -41.75 213.703409656883
"267" "1912" 110 "1101" 61.875 -41.25 213.703409656886
"268" "1913" 110 "1101" 61.625 -41.75 215.435289407377
"269" "1914" 110 "1101" 61.625 -41.25 215.43528940738
"270" "2001" 115 "1151" 62.375 -0.75 210.226784093386
"271" "2002" 115 "1151" 62.375 -0.25 210.226784093386
"272" "2003" 115 "1151" 62.125 -0.75 211.967230105175
"273" "2004" 115 "1151" 62.125 -0.25 211.967230105175
"274" "2011" 115 "1151" 62.375 -1.75 210.226784093387
"275" "2012" 115 "1151" 62.375 -1.25 210.226784093386
"276" "2013" 115 "1151" 62.125 -1.75 211.967230105175
"277" "2014" 115 "1151" 62.125 -1.25 211.967230105175
"278" "2021" 115 "1151" 62.375 -2.75 210.226784093386
"279" "2022" 115 "1151" 62.375 -2.25 210.226784093386
"280" "2023" 115 "1151" 62.125 -2.75 211.967230105175
"281" "2024" 115 "1151" 62.125 -2.25 211.967230105175
"282" "2031" 115 "1151" 62.375 -3.75 210.226784093386
"283" "2032" 115 "1151" 62.375 -3.25 210.226784093387
"284" "2033" 115 "1151" 62.125 -3.75 211.967230105175
"285" "2034" 115 "1151" 62.125 -3.25 211.967230105175
"286" "2041" 115 "1151" 62.375 -4.75 210.226784093386
"287" "2042" 115 "1151" 62.375 -4.25 210.226784093386
"288" "2043" 115 "1151" 62.125 -4.75 211.967230105175
"289" "2044" 115 "1151" 62.125 -4.25 211.967230105175
"290" "2051" 115 "1151" 62.375 -5.75 210.226784093386
"291" "2052" 115 "1151" 62.375 -5.25 210.226784093386
"292" "2053" 115 "1151" 62.125 -5.75 211.967230105175
"293" "2054" 115 "1151" 62.125 -5.25 211.967230105175
"294" "2061" 115 "1151" 62.375 -6.75 210.226784093386
"295" "2062" 115 "1151" 62.375 -6.25 210.226784093387
"296" "2063" 115 "1151" 62.125 -6.75 211.967230105175
"297" "2064" 115 "1151" 62.125 -6.25 211.967230105176
"298" "2071" 115 "1151" 62.375 -7.75 210.226784093387
"299" "2072" 115 "1151" 62.375 -7.25 210.226784093386
"300" "2073" 115 "1151" 62.125 -7.75 211.967230105176
"301" "2074" 115 "1151" 62.125 -7.25 211.967230105175
"302" "2081" 114 "1141" 62.375 -8.75 210.226784093386
"303" "2082" 114 "1141" 62.375 -8.25 210.226784093387
"304" "2083" 114 "1141" 62.125 -8.75 211.967230105175
"305" "2084" 114 "1141" 62.125 -8.25 211.967230105176
"306" "2091" 114 "1142" 62.375 -9.75 210.226784093387
"307" "2092" 114 "1142" 62.375 -9.25 210.226784093386
"308" "2093" 114 "1142" 62.125 -9.75 211.967230105176
"309" "2094" 114 "1142" 62.125 -9.25 211.967230105175
"310" "2101" 114 "1142" 62.375 -10.75 210.226784093386
"311" "2102" 114 "1142" 62.375 -10.25 210.226784093387
"312" "2103" 114 "1142" 62.125 -10.75 211.967230105175
"313" "2104" 114 "1142" 62.125 -10.25 211.967230105176
"314" "2111" 114 "1142" 62.375 -11.75 210.226784093387
"315" "2112" 114 "1142" 62.375 -11.25 210.226784093386
"316" "2113" 114 "1143" 62.125 -11.75 211.967230105176
"317" "2114" 114 "1143" 62.125 -11.25 211.967230105175
"318" "2121" 114 "1143" 62.375 -12.75 210.226784093387
"319" "2122" 114 "1142" 62.375 -12.25 210.226784093387
"320" "2123" 114 "1143" 62.125 -12.75 211.967230105176
"321" "2124" 114 "1142" 62.125 -12.25 211.967230105176
"322" "2131" 114 "1143" 62.375 -13.75 210.226784093387
"323" "2132" 114 "1143" 62.375 -13.25 210.226784093386
"324" "2133" 114 "1143" 62.125 -13.75 211.967230105176
"325" "2134" 114 "1143" 62.125 -13.25 211.967230105175
"326" "2141" 114 "1146" 62.375 -14.75 210.226784093385
"327" "2142" 114 "1146" 62.375 -14.25 210.226784093387
"328" "2143" 114 "1146" 62.125 -14.75 211.967230105174
"329" "2144" 114 "1146" 62.125 -14.25 211.967230105176
"330" "2151" 114 "1146" 62.375 -15.75 210.226784093387
"331" "2152" 114 "1146" 62.375 -15.25 210.226784093387
"332" "2153" 114 "1146" 62.125 -15.75 211.967230105176
"333" "2154" 114 "1146" 62.125 -15.25 211.967230105176
"334" "2161" 114 "1146" 62.375 -16.75 210.226784093387
"335" "2162" 114 "1146" 62.375 -16.25 210.226784093387
"336" "2163" 114 "1146" 62.125 -16.75 211.967230105176
"337" "2164" 114 "1146" 62.125 -16.25 211.967230105176
"338" "2171" 114 "1146" 62.375 -17.75 210.226784093387
"339" "2172" 114 "1146" 62.375 -17.25 210.226784093385
"340" "2173" 114 "1146" 62.125 -17.75 211.967230105176
"341" "2174" 114 "1146" 62.125 -17.25 211.967230105174
"342" "2181" 114 "1146" 62.375 -18.75 210.226784093385
"343" "2182" 114 "1144" 62.375 -18.25 210.226784093387
"344" "2183" 114 "1146" 62.125 -18.75 211.967230105174
"345" "2184" 114 "1146" 62.125 -18.25 211.967230105176
"346" "2191" 114 "1146" 62.375 -19.75 210.226784093387
"347" "2192" 114 "1144" 62.375 -19.25 210.226784093387
"348" "2193" 114 "1146" 62.125 -19.75 211.967230105176
"349" "2194" 114 "1146" 62.125 -19.25 211.967230105176
"350" "2201" 114 "1144" 62.375 -20.75 210.226784093388
"351" "2202" 114 "1146" 62.375 -20.25 210.226784093385
"352" "2203" 114 "1146" 62.125 -20.75 211.967230105177
"353" "2204" 114 "1146" 62.125 -20.25 211.967230105174
"354" "2211" 114 "1144" 62.375 -21.75 210.226784093387
"355" "2212" 114 "1144" 62.375 -21.25 210.226784093385
"356" "2213" 114 "1146" 62.125 -21.75 211.967230105176
"357" "2214" 114 "1146" 62.125 -21.25 211.967230105174
"358" "2221" 114 "1144" 62.375 -22.75 210.226784093385
"359" "2222" 114 "1144" 62.375 -22.25 210.226784093387
"360" "2223" 114 "1146" 62.125 -22.75 211.967230105174
"361" "2224" 114 "1146" 62.125 -22.25 211.967230105176
"362" "2231" 114 "1144" 62.375 -23.75 210.226784093385
"363" "2232" 114 "1144" 62.375 -23.25 210.226784093388
"364" "2233" 114 "1144" 62.125 -23.75 211.967230105174
"365" "2234" 114 "1144" 62.125 -23.25 211.967230105177
"366" "2241" 109 "1091" 62.375 -24.75 210.226784093387
"367" "2242" 109 "1091" 62.375 -24.25 210.226784093387
"368" "2243" 109 "1091" 62.125 -24.75 211.967230105176
"369" "2244" 109 "1091" 62.125 -24.25 211.967230105176
"370" "2251" 109 "1092" 62.375 -25.75 210.226784093388
"371" "2252" 109 "1092" 62.375 -25.25 210.226784093385
"372" "2253" 109 "1092" 62.125 -25.75 211.967230105177
"373" "2254" 109 "1091" 62.125 -25.25 211.967230105174
"374" "2261" 109 "1093" 62.375 -26.75 210.226784093387
"375" "2262" 109 "1092" 62.375 -26.25 210.226784093385
"376" "2263" 109 "1092" 62.125 -26.75 211.967230105176
"377" "2264" 109 "1092" 62.125 -26.25 211.967230105174
"378" "2271" 109 "1093" 62.375 -27.75 210.226784093387
"379" "2272" 109 "1093" 62.375 -27.25 210.226784093387
"380" "2273" 109 "1093" 62.125 -27.75 211.967230105176
"381" "2274" 109 "1093" 62.125 -27.25 211.967230105176
"382" "2281" 109 "1094" 62.375 -28.75 210.226784093388
"383" "2282" 109 "1094" 62.375 -28.25 210.226784093385
"384" "2283" 109 "1094" 62.125 -28.75 211.967230105177
"385" "2284" 109 "1094" 62.125 -28.25 211.967230105174
"386" "2291" 109 "1094" 62.375 -29.75 210.226784093387
"387" "2292" 109 "1094" 62.375 -29.25 210.226784093384
"388" "2293" 109 "1094" 62.125 -29.75 211.967230105176
"389" "2294" 109 "1094" 62.125 -29.25 211.967230105173
"390" "2301" 109 "1094" 62.375 -30.75 210.226784093387
"391" "2302" 109 "1094" 62.375 -30.25 210.226784093387
"392" "2303" 109 "1094" 62.125 -30.75 211.967230105176
"393" "2304" 109 "1094" 62.125 -30.25 211.967230105176
"394" "2311" 109 "1094" 62.375 -31.75 210.226784093387
"395" "2312" 109 "1094" 62.375 -31.25 210.226784093387
"396" "2313" 109 "1094" 62.125 -31.75 211.967230105176
"397" "2314" 109 "1094" 62.125 -31.25 211.967230105176
"398" "2401" 110 "1101" 62.375 -40.75 210.226784093384
"399" "2402" 110 "1101" 62.375 -40.25 210.226784093387
"400" "2403" 110 "1101" 62.125 -40.75 211.967230105173
"401" "2404" 110 "1101" 62.125 -40.25 211.967230105176
"402" "2411" 110 "1101" 62.375 -41.75 210.226784093387
"403" "2412" 110 "1101" 62.375 -41.25 210.226784093389
"404" "2413" 110 "1101" 62.125 -41.75 211.967230105176
"405" "2414" 110 "1101" 62.125 -41.25 211.967230105178
"406" "2421" 110 "1101" 62.375 -42.75 210.226784093384
"407" "2422" 110 "1101" 62.375 -42.25 210.226784093387
"408" "2423" 110 "1101" 62.125 -42.75 211.967230105173
"409" "2424" 110 "1101" 62.125 -42.25 211.967230105176
"410" "2501" 115 "1151" 62.875 -0.75 206.733226659164
"411" "2502" 115 "1151" 62.875 -0.25 206.733226659164
"412" "2503" 115 "1151" 62.625 -0.75 208.482105083812
"413" "2504" 115 "1151" 62.625 -0.25 208.482105083812
"414" "2511" 115 "1151" 62.875 -1.75 206.733226659164
"415" "2512" 115 "1151" 62.875 -1.25 206.733226659164
"416" "2513" 115 "1151" 62.625 -1.75 208.482105083812
"417" "2514" 115 "1151" 62.625 -1.25 208.482105083812
"418" "2521" 115 "1151" 62.875 -2.75 206.733226659164
"419" "2522" 115 "1151" 62.875 -2.25 206.733226659164
"420" "2523" 115 "1151" 62.625 -2.75 208.482105083812
"421" "2524" 115 "1151" 62.625 -2.25 208.482105083812
"422" "2531" 115 "1151" 62.875 -3.75 206.733226659164
"423" "2532" 115 "1151" 62.875 -3.25 206.733226659164
"424" "2533" 115 "1151" 62.625 -3.75 208.482105083812
"425" "2534" 115 "1151" 62.625 -3.25 208.482105083812
"426" "2541" 115 "1151" 62.875 -4.75 206.733226659164
"427" "2542" 115 "1151" 62.875 -4.25 206.733226659164
"428" "2543" 115 "1151" 62.625 -4.75 208.482105083812
"429" "2544" 115 "1151" 62.625 -4.25 208.482105083812
"430" "2551" 115 "1151" 62.875 -5.75 206.733226659164
"431" "2552" 115 "1151" 62.875 -5.25 206.733226659164
"432" "2553" 115 "1151" 62.625 -5.75 208.482105083812
"433" "2554" 115 "1151" 62.625 -5.25 208.482105083812
"434" "2561" 115 "1151" 62.875 -6.75 206.733226659164
"435" "2562" 115 "1151" 62.875 -6.25 206.733226659164
"436" "2563" 115 "1151" 62.625 -6.75 208.482105083812
"437" "2564" 115 "1151" 62.625 -6.25 208.482105083812
"438" "2571" 115 "1151" 62.875 -7.75 206.733226659164
"439" "2572" 115 "1151" 62.875 -7.25 206.733226659164
"440" "2573" 115 "1151" 62.625 -7.75 208.482105083812
"441" "2574" 115 "1151" 62.625 -7.25 208.482105083812
"442" "2581" 114 "1141" 62.875 -8.75 206.733226659164
"443" "2582" 114 "1141" 62.875 -8.25 206.733226659164
"444" "2583" 114 "1141" 62.625 -8.75 208.482105083812
"445" "2584" 114 "1141" 62.625 -8.25 208.482105083812
"446" "2591" 114 "1141" 62.875 -9.75 206.733226659164
"447" "2592" 114 "1141" 62.875 -9.25 206.733226659164
"448" "2593" 114 "1142" 62.625 -9.75 208.482105083812
"449" "2594" 114 "1142" 62.625 -9.25 208.482105083812
"450" "2601" 114 "1142" 62.875 -10.75 206.733226659164
