"reitur" "tow_nr" "smareitur" "start_lat" "start_lon" "end_lat" "end_lon" "start_tow_depth" "end_tow_depth" "sweep" "warp" "tow_dir" "tow_length" "gridcell" "station"
"462" 323 2 2 63.3352777777778 -23.1363888888889 63.4011111111111 -23.1436111111111 246 281 35 400 360 4 3232 3230273
"463" 323 11 3 63.1336111111111 -23.9430555555556 63.1841666666667 -23.835 381 398 35 500 45 4 3233 3231173
"464" 323 12 1 63.2338888888889 -24.0758333333333 63.2675 -23.9388888888889 240 257 35 310 65 4 3231 3231273
"465" 323 13 3 63.2352777777778 -23.7841666666667 63.2713888888889 -23.6616666666667 296 325 35 400 60 4 3233 3231373
"466" 324 1 1 63.4583333333333 -24.6761111111111 63.3930555555556 -24.6675 243 265 35 400 160 4 3241 3240173
"467" 324 2 4 63.0219444444444 -24.4663888888889 63.0530555555556 -24.3408333333333 393 439 35 440 60 4 3244 3240273
"468" 324 3 4 63.2497222222222 -24.1608333333333 63.2105555555556 -24.2761111111111 216 131 35 250 240 4 3244 3240373
"469" 324 11 1 63.3833333333333 -24.6772222222222 63.3333333333333 -24.725 242 265 35 310 180 4 3241 3241173
"470" 324 12 3 63.1708333333333 -24.9902777777778 63.1536111111111 -24.8527777777778 304 311 35 350 100 4 3243 3241273
"471" 324 13 4 63.1136111111111 -24.3222222222222 63.1666666666667 -24.2305555555556 283 311 35 365 10 4 3244 3241373
"472" 363 11 1 63.925 -13.7416666666667 63.9527777777778 -13.6194444444444 175 217 45 275 50 4 3631 3631173
"473" 364 1 2 63.7666666666667 -14.2666666666667 63.7833333333333 -14.1166666666667 218 292 45 300 50 4 3642 3640173
"474" 364 2 3 63.7438888888889 -14.7177777777778 63.6833333333333 -14.6730555555556 201 223 35 275 170 4 3643 3640273
"475" 364 11 1 63.9166666666667 -14.85 63.85 -14.8333333333333 132 192 35 190 180 4 3641 3641173
"476" 364 12 2 63.9888888888889 -14.0583333333333 63.9388888888889 -13.9861111111111 183 228 45 240 150 4 3642 3641273
"477" 365 1 4 63.5666666666667 -15.2833333333333 63.5666666666667 -15.1333333333333 132 179 35 230 80 4 3654 3650173
"478" 365 2 4 63.6166666666667 -15.5 63.5666666666667 -15.4166666666667 149 176 35 190 140 4 3654 3650273
"479" 365 11 4 63.6666666666667 -15.2833333333333 63.6722222222222 -15.1333333333333 110 125 35 180 70 4 3654 3651173
"480" 365 35 1 63.8144444444444 -15.9247222222222 63.7502777777778 -15.8411111111111 195 203 45 250 148 4 3651 3653573
"481" 366 1 2 63.8166666666667 -16.4166666666667 63.75 -16.3666666666667 59 84 35 125 170 4 3662 3660173
"482" 366 2 1 63.7583333333333 -16.4638888888889 63.7736111111111 -16.6 66 73 35 125 290 4 3661 3660273
"483" 366 11 3 63.5605555555556 -16.9925 63.5372222222222 -16.8455555555556 167 218 35 230 300 4 3663 3661173
"484" 366 12 4 63.5 -16.25 63.5 -16.1 113 121 35 180 90 4 3664 3661273
"485" 367 1 3 63.6833333333333 -17.6666666666667 63.6333333333333 -17.7666666666667 26 53 35 100 220 4 3673 3670173
"486" 367 11 4 63.5541666666667 -17.1508333333333 63.5194444444444 -17.2694444444444 186 115 35 160 228 4 3674 3671173
"487" 367 12 4 63.5666666666667 -17.1333333333333 63.6166666666667 -17.2166666666667 167 179 35 250 320 4 3674 3671273
"488" 367 31 3 63.5341666666667 -17.6938888888889 63.5972222222222 -17.7186111111111 122 110 35 170 350 4 3673 3673173
"489" 367 35 2 63.7516666666667 -17.2175 63.7577777777778 -17.0688888888889 69 61 35 90 80 4 3672 3673573
"490" 370 1 4 63.5791666666667 -20.3863888888889 63.5358333333333 -20.2747222222222 18 27 35 110 115 4 3704 3700173
"491" 370 11 3 63.5375 -20.605 63.5044444444444 -20.4775 72 70 35 140 120 4 3703 3701173
"492" 370 31 3 63.6916666666667 -20.6694444444444 63.65 -20.55 30 32 35 100 130 4 3703 3703173
"493" 371 1 2 63.8166666666667 -21.2038888888889 63.7902777777778 -21.0686111111111 64 66 35 100 100 4 3712 3710173
"494" 371 2 2 63.7944444444444 -21.4908333333333 63.8083333333333 -21.3427777777778 73 88 35 130 75 4 3712 3710273
"495" 371 11 3 63.5025 -21.6822222222222 63.5027777777778 -21.8288888888889 128 140 35 180 270 4 3713 3711173
"496" 371 12 3 63.5044444444444 -21.5077777777778 63.505 -21.6525 110 128 35 170 270 4 3713 3711273
"497" 371 31 4 63.6972222222222 -21.5547222222222 63.7002777777778 -21.4166666666667 114 89 35 170 85 4 3714 3713173
"498" 371 32 3 63.6319444444444 -21.8911111111111 63.6727777777778 -21.7605555555556 140 128 35 170 60 4 3713 3713273
"499" 372 1 4 63.6205555555556 -22.35 63.5772222222222 -22.2441666666667 201 223 35 250 125 4 3724 3720173
"500" 372 2 1 63.8936111111111 -22.9272222222222 63.9608333333333 -22.9252777777778 95 109 35 160 360 4 3721 3720273
"501" 372 11 3 63.5672222222222 -22.7322222222222 63.5927777777778 -22.5888888888889 177 219 35 230 80 4 3723 3721173
"502" 372 31 1 63.9027777777778 -22.7888888888889 63.8333333333333 -22.7638888888889 47 79 35 120 165 4 3721 3723173
"503" 373 1 2 63.9527777777778 -23.4061111111111 63.9077777777778 -23.4869444444444 128 141 35 180 215 4 3732 3730173
"504" 373 3 2 63.9952777777778 -23.3236111111111 63.9594444444445 -23.4336111111111 121 133 35 170 270 4 3732 3730373
"505" 373 11 3 63.7572222222222 -23.6886111111111 63.7336111111111 -23.5375 137 168 35 190 90 4 3733 3731173
"506" 373 12 1 63.8405555555556 -23.7238888888889 63.7955555555556 -23.6216666666667 150 152 35 185 140 4 3731 3731273
"507" 373 13 3 63.5888888888889 -24.0083333333333 63.6566666666667 -24.0019444444444 155 168 35 190 360 4 3733 3731373
"508" 374 1 2 63.81 -24.3797222222222 63.7519444444444 -24.4863888888889 322 344 35 340 225 4 3742 3740173
"509" 374 2 2 63.8847222222222 -24.2472222222222 63.8336111111111 -24.3175 260 271 35 320 205 4 3742 3740273
"510" 374 3 2 63.9725 -24.1883333333333 63.9088888888889 -24.2541666666667 296 325 35 350 200 4 3742 3740373
"511" 374 11 2 63.7561111111111 -24.2075 63.8227777777778 -24.2136111111111 150 174 35 190 360 4 3742 3741173
"512" 374 12 4 63.7191666666667 -24.4077777777778 63.7566666666667 -24.2716666666667 164 216 35 260 60 4 3744 3741273
"513" 374 13 3 63.7502777777778 -24.9602777777778 63.7005555555556 -24.8602777777778 429 444 35 470 140 4 3743 3741373
"514" 375 1 2 63.9225 -25.2822222222222 63.9866666666667 -25.2269444444444 232 241 35 300 30 4 3752 3750173
"515" 375 11 1 63.8413888888889 -25.7705555555556 63.8563888888889 -25.6211111111111 201 241 35 285 80 4 3751 3751173
"516" 376 1 2 63.9063888888889 -26.3588888888889 63.8708333333333 -26.4861111111111 292 325 35 370 260 4 3762 3760173
"517" 412 1 3 64.15 -12.9055555555556 64.1 -13.0166666666667 264 302 45 420 214 4 4123 4120173
"518" 412 2 1 64.4083333333333 -12.9305555555556 64.35 -12.8166666666667 157 166 35 190 130 4 4121 4120273
"519" 412 3 3 64.1388888888889 -12.9111111111111 64.1833333333333 -12.8 340 384 45 500 55 4 4123 4120373
"520" 412 4 1 64.3555555555556 -12.6583333333333 64.3 -12.7333333333333 172 183 35 220 214 4 4121 4120473
"521" 412 5 1 64.3 -12.6222222222222 64.3333333333333 -12.4888888888889 232 335 45 320 80 4 4121 4120573
"522" 412 11 1 64.25 -12.6972222222222 64.3 -12.5833333333333 245 267 45 340 60 4 4121 4121173
"523" 412 12 2 64.3569444444444 -12.4722222222222 64.425 -12.4 218 247 45 320 30 4 4122 4121273
"524" 412 13 3 64.2416666666667 -12.8583333333333 64.1666666666667 -12.9055555555556 183 218 45 300 200 4 4123 4121373
"525" 413 1 4 64.0333333333333 -13.1833333333333 64.0833333333333 -13.0666666666667 274 320 45 420 35 4 4134 4130173
"526" 413 2 4 64.0166666666667 -13.4 64.0166666666667 -13.25 292 460 45 410 80 4 4134 4130273
"527" 413 3 4 64.1166666666667 -13.2333333333333 64.05 -13.2166666666667 159 204 35 220 180 4 4134 4130373
"528" 413 4 4 64.1169444444444 -13.4019444444444 64.1836111111111 -13.455 150 174 35 220 330 4 4134 4130473
"529" 413 5 1 64.3 -13.5666666666667 64.35 -13.6833333333333 128 150 35 200 300 4 4131 4130573
"530" 413 6 2 64.3166666666667 -13.35 64.3666666666667 -13.45 124 143 35 200 310 4 4132 4130673
"531" 413 7 1 64.375 -13.5766666666667 64.4086111111111 -13.5833333333333 153 142 35 160 357 2 4131 4130773
"532" 413 11 4 64.0861111111111 -13.3083333333333 64.0527777777778 -13.4569444444444 165 220 35 270 245 4 4134 4131173
"533" 413 12 2 64.3833333333333 -13.2666666666667 64.4166666666667 -13.1333333333333 146 165 35 190 60 4 4132 4131273
"534" 413 13 2 64.3388888888889 -13.4222222222222 64.3 -13.55 161 203 35 200 245 4 4132 4131373
"535" 413 14 1 64.4013888888889 -13.7688888888889 64.3902777777778 -13.8380555555556 101 128 35 160 250 2 4131 4131473
"536" 413 15 1 64.3333333333333 -13.7666666666667 64.2666666666667 -13.8 128 150 35 180 180 4 4131 4131573
"537" 413 16 4 64.2333333333333 -13.05 64.1666666666667 -13.0666666666667 139 156 35 200 180 4 4134 4131673
"538" 413 17 3 64 -13.5833333333333 64.0333333333333 -13.45 156 183 35 200 55 4 4133 4131773
"539" 413 18 3 64.0666666666667 -13.55 64.1333333333333 -13.5 132 156 35 200 20 4 4133 4131873
"540" 414 1 4 64.1833333333333 -14.4666666666667 64.1666666666667 -14.3833333333333 113 174 35 190 250 4 4144 4140173
"541" 414 3 3 64.2666666666667 -14.5333333333333 64.2 -14.5333333333333 106 134 35 160 180 4 4143 4140373
"542" 414 11 3 64.0916666666667 -14.7111111111111 64.0527777777778 -14.85 104 119 35 160 240 4 4143 4141173
"543" 414 31 3 64.2638888888889 -14.8166666666667 64.2 -14.8944444444444 47 38 35 120 205 4 4143 4143173
"544" 415 1 4 64.1897222222222 -15.1388888888889 64.1416666666667 -15.2583333333333 40 60 35 75 230 4 4154 4150173
"545" 415 31 3 64.0472222222222 -16.0666666666667 63.9861111111111 -16.1222222222222 83 127 35 170 200 4 4153 4153173
"546" 421 35 3 64.2080555555556 -21.9105555555556 64.2263888888889 -22.0580555555556 28 41 35 75 280 4 4213 4213573
"547" 422 1 1 64.3633333333333 -22.8058333333333 64.3597222222222 -22.6444444444444 51 69 35 100 135 4 4221 4220173
"548" 422 11 1 64.425 -22.8097222222222 64.3591666666667 -22.8019444444444 64 88 35 110 170 4 4221 4221173
"549" 422 12 3 64.0577777777778 -22.9986111111111 64.1238888888889 -22.9938888888889 79 91 35 165 10 4 4223 4221273
"550" 422 31 3 64.1 -22.5472222222222 64.1222222222222 -22.4 35 35 35 80 255 4 4223 4223173
"551" 422 32 4 64.1888888888889 -22.1666666666667 64.1611111111111 -22.3 28 33 35 80 245 4 4224 4223273
"552" 422 35 4 64.2486111111111 -22.1833333333333 64.275 -22.3222222222222 52 44 35 70 300 4 4224 4223573
"553" 422 36 4 64.0166666666667 -22.4722222222222 64.0833333333333 -22.4888888888889 33 37 35 65 355 4 4224 4223673
"554" 423 1 3 64.1044444444444 -23.5063888888889 64.1383333333333 -23.5175 115 114 35 354 150 2 4233 4230173
"555" 423 2 3 64.1841666666667 -23.545 64.2425 -23.5216666666667 119 120 35 140 10 3.4 4233 4230273
"556" 423 3 2 64.4547222222222 -23.1883333333333 64.46 -23.0333333333333 123 107 35 150 93 4 4232 4230373
"557" 423 11 3 64 -23.5558333333333 63.9861111111111 -23.7094444444444 138 151 35 180 260 4 4233 4231173
"558" 423 12 3 64.1761111111111 -23.7272222222222 64.2297222222222 -23.6558333333333 118 107 35 130 45 4 4233 4231273
"559" 423 13 3 64.1602777777778 -23.9838888888889 64.2213888888889 -23.9025 279 320 35 365 45 4 4233 4231373
"560" 424 1 1 64.2566666666667 -24.8866666666667 64.2805555555556 -24.7502777777778 161 193 35 225 65 4 4241 4240173
"561" 424 2 2 64.2972222222222 -24.5608333333333 64.3288888888889 -24.4302777777778 175 185 35 220 60 4 4242 4240273
"562" 424 3 3 64.1411111111111 -24.6891666666667 64.1044444444444 -24.8197222222222 209 222 35 240 245 4 4243 4240373
"563" 424 11 3 64.1694444444445 -24.9508333333333 64.1161111111111 -24.9794444444444 186 205 35 250 180 4 4243 4241173
"564" 424 12 3 64.1205555555556 -24.7711111111111 64.17 -24.8669444444444 191 207 35 230 320 4 4243 4241273
"565" 424 13 3 64.2577777777778 -24.4516666666667 64.2336111111111 -24.5869444444444 212 231 35 230 245 4 4243 4241373
"566" 425 1 2 64.4172222222222 -25.0169444444444 64.3516666666667 -25.0252777777778 204 227 35 270 180 4 4252 4250173
"567" 425 2 2 64.3108333333333 -25.3797222222222 64.3725 -25.4197222222222 226 256 35 290 340 4 4252 4250273
"568" 425 11 4 64.1986111111111 -25.2852777777778 64.2622222222222 -25.2444444444444 256 271 35 300 20 4 4254 4251173
"569" 425 12 3 64.0025 -25.6027777777778 64.0394444444444 -25.4686111111111 183 220 35 250 90 4 4253 4251273
"570" 426 1 3 64.0725 -26.7705555555556 64.0005555555556 -26.6888888888889 410 434 35 438 155 4 4263 4260173
"571" 426 2 1 64.3325 -26.9883333333333 64.2772222222222 -26.905 402 430 35 440 150 4 4261 4260273
"572" 426 11 2 64.4513888888889 -26.1855555555556 64.4272222222222 -26.3247222222222 280 302 35 350 250 4 4262 4261173
"573" 426 12 2 64.43 -26.4333333333333 64.3677777777778 -26.3577777777778 302 314 35 360 145 4 4262 4261273
"574" 462 3 3 64.5305555555556 -12.5766666666667 64.5966666666667 -12.5861111111111 152 178 35 220 350 4 4623 4620373
"575" 462 4 3 64.6 -12.5833333333333 64.5925 -12.7436111111111 139 192 35 230 260 4 4623 4620473
"576" 462 5 3 64.6083333333333 -12.7305555555556 64.5766666666667 -12.8694444444444 154 192 35 215 260 4 4623 4620573
"577" 462 6 3 64.7258333333333 -12.6752777777778 64.7844444444444 -12.6069444444444 137 174 35 220 30 4 4623 4620673
"578" 462 7 3 64.6594444444444 -12.5036111111111 64.7269444444444 -12.5019444444444 146 156 35 220 360 4 4623 4620773
"579" 462 17 3 64.5611111111111 -12.925 64.5055555555556 -12.8194444444444 142 162 35 200 135 4 4623 4621773
"580" 463 1 4 64.5333333333333 -13.1333333333333 64.55 -12.9833333333333 117 135 35 180 60 4 4634 4630173
